Elapsed_Time,EMG1,EMG2,EMG3,BioRadio Event
00:08.5,0.014720206,-0.007482425,-0.028370673,0
00:08.5,-0.038725823,-0.004312954,-0.012116672,0
00:08.5,-0.022938993,0.009461855,0.027028495,0
00:08.5,0.036091182,0.0028777,0.019480748,0
00:08.5,0.025816871,0.00268486,0.000985111,0
00:08.5,0.000547119,-0.000132305,-0.027724,0
00:08.5,-0.025547519,-0.002134487,-0.013708202,0
00:08.5,-0.006754748,0.00174477,0.004581168,0
00:08.6,-0.00919465,-0.007482279,0.008657964,0
00:08.6,0.010909115,-0.001510823,0.00222227,0
00:08.6,-0.010383258,-0.000122438,0.012677589,0
00:08.6,7.69E-05,0.004750744,0.019743731,0
00:08.6,0.024876148,0.003532707,-0.025899116,0
00:08.6,0.012192861,0.002741235,-0.013363561,0
00:08.6,-0.004882847,0.002841936,0.011272084,0
00:08.6,-0.017156228,-0.015770828,-0.010450138,0
00:08.6,-0.015733542,-0.000571203,0.002681954,0
00:08.6,0.004322389,0.008981315,0.00625915,0
00:08.6,0.01052057,0.0025838,0.000296485,0
00:08.6,0.00561374,-0.011695015,0.002932755,0
00:08.6,-0.010726785,0.007448661,0.001702507,0
00:08.6,0.014790361,0.006499816,0.009948353,0
00:08.6,-0.023743859,0.000483367,-0.011638532,0
00:08.6,9.72E-05,-0.005688782,-0.008004645,0
00:08.6,0.023702832,-0.006362482,0.00014413,0
00:08.6,0.01124173,0.005270069,0.000470057,0
00:08.6,0.003332436,0.003468269,-0.00610896,0
00:08.6,-0.02233061,-0.00683111,-0.014288257,0
00:08.6,-0.033750091,-0.002964612,0.054984514,0
00:08.6,0.006334274,-0.001850409,0.022012005,0
00:08.6,0.04061811,0.012474414,-0.06447991,0
00:08.6,0.00240149,0.004706899,-0.009398691,0
00:08.6,-0.035580873,-0.004012162,0.016078524,0
00:08.7,0.0179896,-0.002731887,-0.009332018,0
00:08.7,0.009654015,0.003833785,0.008454052,0
00:08.7,0.010380617,-0.017859567,0.021337785,0
00:08.7,-0.019271525,0.012868166,-0.002039116,0
00:08.7,-0.020197285,-0.00173715,-0.012799328,0
00:08.7,0.011351865,-0.006449393,-0.004804384,0
00:08.7,0.021172857,0.012787784,0.005175524,0
00:08.7,-0.001181705,0.010109769,0.003476629,0
00:08.7,-0.021571599,-0.015964193,-0.004484416,0
00:08.7,0.006273441,-0.013480928,-0.000527978,0
00:08.7,0.005276699,-0.000288378,-0.001162337,0
00:08.7,-0.017468445,0.018719103,0.002928024,0
00:08.7,0.005839708,0.003444267,0.004164367,0
00:08.7,0.047437776,-0.003038238,-0.001854019,0
00:08.7,-0.02135714,-0.006185684,-0.000720455,0
00:08.7,-0.053672079,-0.004769174,-0.011794508,0
00:08.7,0.028015291,0.002944331,0.012532128,0
00:08.7,0.012886296,0.006223539,-0.01519927,0
00:08.7,0.010343279,0.004408383,0.013454631,0
00:08.7,0.001531828,0.004651015,0.044079367,0
00:08.7,0.009163387,-0.016943926,-0.047668785,0
00:08.7,-0.035776787,-0.007431774,-0.016844207,0
00:08.7,-0.036355153,0.004512056,0.00297865,0
00:08.7,0.027452467,0.009060153,0.008552963,0
00:08.7,0.037946012,-0.005789878,0.007207068,0
00:08.8,0.003432244,0.015402037,0.018089332,0
00:08.8,0.000773389,-0.003186452,-0.00728387,0
00:08.8,-0.009798432,-0.005329386,-0.004284257,0
00:08.8,-0.019655149,-0.00884058,-0.013292437,0
00:08.8,-0.013758609,0.001715688,-0.002509328,0
00:08.8,0.004400542,-0.004711269,0.008645579,0
00:08.8,0.011962626,0.010035003,0.002115923,0
00:08.8,0.014449588,0.008905776,-0.003498978,0
00:08.8,0.006593433,-0.002076206,0.012636951,0
00:08.8,-0.000174959,-0.014259032,-0.004517077,0
00:08.8,-0.023529187,0.005171977,-0.012710102,0
00:08.8,-0.015557679,0.000846629,0.009238822,0
00:08.8,0.022917006,-0.002068646,0.0122263,0
00:08.8,0.011542694,-0.004023871,-0.017927961,0
00:08.8,-0.01103259,0.005927812,-0.010899453,0
00:08.8,0.011409819,0.017823534,-0.01209385,0
00:08.8,-0.027098639,-0.006345079,0.044013135,0
00:08.8,0.006734649,-0.015746975,0.039838206,0
00:08.8,0.015963549,-0.005328703,-0.051077228,0
00:08.8,-0.00240964,0.000396708,-0.042332176,0
00:08.8,-0.002665924,-0.000858597,0.0036747,0
00:08.8,0.004353531,0.009945245,0.025752783,0
00:08.8,-0.006765918,0.022965232,0.01128424,0
00:08.8,0.003338974,-0.003135883,0.015269735,0
00:08.8,0.000224756,-0.024219707,0.0011005,0
00:08.9,-0.007404927,-0.004343003,-0.018355446,0
00:08.9,-0.020381801,0.007400028,-0.012558115,0
00:08.9,0.019367428,-0.009910933,0.000705825,0
00:08.9,0.01534149,0.005300177,0.016295554,0
00:08.9,0.001540125,0.008487499,-0.002314299,0
00:08.9,-0.007263211,0.01757683,-0.011789792,0
00:08.9,-0.012412586,-0.013615534,0.001072762,0
00:08.9,0.018272975,-0.004501001,0.005424642,0
00:08.9,0.002511266,-0.008871795,0.012670635,0
00:08.9,-0.033114962,-0.00209313,0.003824838,0
00:08.9,0.022353906,0.010323528,-0.019701742,0
00:08.9,-0.001601543,-0.002104992,-0.011216651,0
00:08.9,-0.014646801,0.003190054,0.000104024,0
00:08.9,0.00517736,8.26E-05,-0.00127468,0
00:08.9,0.008475497,0.001666224,0.038758285,0
00:08.9,0.02771293,0.003958421,0.027252318,0
00:08.9,-0.021364089,-0.005694772,-0.045632925,0
00:08.9,-0.009973923,-0.00520818,-0.034293666,0
00:08.9,0.010424268,-0.001453602,0.009260885,0
00:08.9,-0.00347611,-0.000438046,0.013776983,0
00:08.9,-0.016780013,0.008833637,0.009022396,0
00:08.9,-0.001893869,-0.002307776,0.004869082,0
00:08.9,0.008402816,-0.008693556,0.004992446,0
00:08.9,0.020483449,0.010018305,-0.010102222,0
00:08.9,0.008527757,0.010730619,0.001794251,0
00:09.0,-0.007206487,-0.007120882,-0.007665891,0
00:09.0,-0.036305252,-0.006684364,0.009794849,0
00:09.0,-0.007300789,-0.008030691,0.001628551,0
00:09.0,0.026467992,-0.00282042,-0.014711127,0
00:09.0,0.025675204,0.008872607,0.004600611,0
00:09.0,-0.005390257,0.013814322,0.003290584,0
00:09.0,-0.017976591,-0.001648256,-0.003079048,0
00:09.0,8.74E-05,-0.011126722,-0.002679224,0
00:09.0,0.002856042,-0.008039881,0.002151712,0
00:09.0,-0.005590742,0.007142785,0.014802755,0
00:09.0,-0.024655594,0.002268014,-0.016847583,0
00:09.0,0.020137561,0.001195219,0.017066238,0
00:00:09,0.01548454,0.006994363,0.004634668,0
00:09.0,0.000983408,-0.00157056,-0.039145969,0
00:09.0,0.000801424,-0.007159593,0.036865681,0
00:09.0,-0.001084498,-0.006457757,-0.014993602,0
00:09.0,-0.011194428,-0.000115713,-0.005304376,0
00:09.0,-0.00798095,0.004185859,-0.00322078,0
00:09.0,0.013694415,0.012980505,0.00111646,0
00:09.0,0.00714947,-0.007345571,0.01019451,0
00:09.0,-0.017423544,-0.002451039,0.008701402,0
00:09.0,0.004423501,0.009810423,-0.005881859,0
00:09.0,0.011729777,-0.022286663,-0.003638671,0
00:09.0,-0.015300493,0.012132754,0.006769813,0
00:09.0,-0.01190146,0.005398013,-0.005936904,0
00:09.1,0.024851376,-0.005109132,-0.008020166,0
00:09.1,-0.000888548,-0.007979628,-0.003869407,0
00:09.1,-0.005069688,0.006069369,0.009611748,0
00:09.1,0.010187916,0.005814586,0.002639733,0
00:09.1,-0.006974005,-0.008990274,0.004414977,0
00:09.1,-0.00991406,0.003659965,0.001833038,0
00:09.1,-0.002975835,0.011199321,-0.003576905,0
00:09.1,0.009517157,-0.004054938,-0.013823465,0
00:09.1,0.018136933,-0.002051736,-0.006344691,0
00:09.1,-0.045749065,0.001167512,0.0135749,0
00:09.1,0.021875001,-0.013007557,-0.012368306,0
00:09.1,0.009156541,-0.000805406,0.044080373,0
00:09.1,0.01085948,0.004809007,-0.010394896,0
00:09.1,-0.000540654,0.003078538,-0.006003906,0
00:09.1,-0.0251275,0.004758904,-0.025535025,0
00:09.1,0.004558812,-0.010735095,-0.015746007,0
00:09.1,0.00809755,0.00838496,0.001068212,0
00:09.1,0.003131515,0.03196251,0.030681886,0
00:09.1,0.000452213,-0.023346856,0.024938229,0
00:09.1,0.002970051,-0.015686149,-0.017047318,0
00:09.1,-0.018274471,-0.019197192,-0.009241505,0
00:09.1,-0.015976924,0.004454771,-0.009424327,0
00:09.1,0.011498067,0.010373746,-0.002300022,0
00:09.1,0.03413732,0.018771727,0.005584337,0
00:09.1,0.017897353,0.010828728,0.005366473,0
00:09.2,-0.050400645,-0.004861761,0.002224658,0
00:09.2,0.001084935,-0.012429715,0.001421141,0
00:09.2,0.009072064,-0.006354128,-0.00810159,0
00:09.2,0.005929434,0.006722916,0.004654886,0
00:09.2,0.015377394,-0.006444756,-0.005861249,0
00:09.2,-0.032663908,-0.012312309,-0.006347801,0
00:09.2,-0.006678664,0.011428403,0.023259154,0
00:09.2,0.014139098,0.006946126,-0.01851611,0
00:09.2,0.015756449,0.001000986,0.012600012,0
00:09.2,0.009461357,0.018502494,0.016673889,0
00:09.2,-0.010151641,-0.013983438,-0.033587482,0
00:09.2,-0.002844371,-0.019261315,-0.014560893,0
00:09.2,-0.008786266,-0.003506565,0.006057583,0
00:09.2,-0.011569049,0.008687424,0.029432571,0
00:09.2,0.001974561,0.015175702,0.008950078,0
00:09.2,0.010549094,-0.003803895,-0.01261187,0
00:09.2,0.010076888,-0.009801115,-0.011783542,0
00:09.2,0.006356453,0.005962634,-0.00816069,0
00:09.2,-0.024530061,0.000381358,0.010546098,0
00:09.2,0.004738589,-0.002838148,0.010391624,0
00:09.2,0.017016632,0.013970453,-0.002971089,0
00:09.2,0.008174774,-0.006082326,-0.007595694,0
00:09.2,-0.018036926,-0.011399567,0.000806793,0
00:09.2,-0.039312422,-0.009146824,-0.000505484,0
00:09.2,0.021197475,0.008115237,-0.008073311,0
00:09.3,0.036287408,0.006669128,0.006782936,0
00:09.3,0.002753681,0.005513424,0.011655454,0
00:09.3,-0.018672764,0.002413151,0.007207718,0
00:09.3,-0.011492126,-0.015592346,-0.006559594,0
00:09.3,-0.014606523,0.004415976,-0.014333641,0
00:09.3,0.024016118,0.0036373,-0.009023224,0
00:09.3,-0.001012992,-0.002821597,-0.016847258,0
00:09.3,0.00397463,-0.002818865,0.029879402,0
00:09.3,0.001660977,0.003762879,0.053848714,0
00:09.3,0.004581535,0.022667596,-0.041828781,0
00:09.3,-0.002885748,-0.001772088,-0.02433667,0
00:09.3,-0.009421567,-0.025457136,-0.009340687,0
00:09.3,-0.010618103,-0.02749037,0.006627964,0
00:09.3,-0.005183007,0.009037597,0.019322071,0
00:09.3,0.014402292,0.034928147,0.006661848,0
00:09.3,0.015373942,0.003531495,0.001081193,0
00:09.3,-0.001842784,-0.006965119,0.002114823,0
00:09.3,-0.007684143,-0.011238709,-0.015748983,0
00:09.3,-0.014668145,0.012880123,-0.011277096,0
00:09.3,0.009700991,-0.002423324,0.007418653,0
00:09.3,-0.00039828,-0.013729217,0.021289432,0
00:09.3,-0.006314493,-0.007950212,-0.016244037,0
00:09.3,0.020154506,0.005408933,-0.002921751,0
00:09.3,0.009809672,0.015299034,-0.001901653,0
00:09.3,-0.028141808,0.004509,0.01088187,0
00:09.4,-0.034202304,-0.009510715,0.004887938,0
00:09.4,0.036611591,-0.00822487,-0.009057057,0
00:09.4,0.033721879,0.002182352,-0.008411244,0
00:09.4,-0.000652698,0.017810795,0.001843195,0
00:09.4,-0.028219521,-0.00177989,0.01776439,0
00:09.4,-0.016356269,-0.012901171,-0.015986318,0
00:09.4,-0.003087247,-0.001196894,-0.015171766,0
00:09.4,0.022564506,-0.005262092,0.049386501,0
00:09.4,-0.009069262,0.004399141,-0.016515497,0
00:09.4,0.0122541,0.007010484,-0.026614966,0
00:09.4,0.007972282,-0.006004819,0.004085169,0
00:09.4,-0.022533849,0.003832289,0.00682477,0
00:09.4,-0.006467736,0.000982054,-0.001815125,0
00:09.4,0.020423571,-0.008592398,0.007019461,0
00:09.4,-0.002297499,0.015516598,-0.002385625,0
00:09.4,-0.002899768,-0.006097042,0.002699618,0
00:09.4,0.000593065,-0.000176814,0.0073519,0
00:09.4,0.008295879,-0.006997179,-0.015537041,0
00:09.4,-0.008899,-6.33E-05,-0.018030832,0
00:09.4,-0.01398,0.011346296,0.040669948,0
00:09.4,0.008696883,-0.000775254,0.009982045,0
00:09.4,0.006446556,-0.005007401,-0.035383578,0
00:09.4,-0.002200488,-0.008246265,-0.008925287,0
00:09.4,-0.003583397,-0.001466608,0.016128883,0
00:09.4,0.002687226,0.008367756,0.005946359,0
00:09.5,0.017836833,0.001594139,-0.017773844,0
00:09.5,-0.016593603,-0.001828948,0.005875221,0
00:09.5,0.002157534,0.014588383,0.022389833,0
00:09.5,0.000840804,-0.010194633,-0.012860144,0
00:09.5,-0.030038366,-0.007876672,0.001630949,0
00:09.5,0.013446478,-0.008536413,-0.003971431,0
00:09.5,0.006437848,0.007881298,-0.022073742,0
00:09.5,0.031232746,0.012515209,0.041872196,0
00:09.5,0.000171442,0.003402624,-0.013897748,0
00:09.5,-0.012390657,-0.006713911,-0.016471334,0
00:09.5,-0.024940291,-0.019568183,0.006768246,0
00:09.5,-0.007335879,0.006509037,0.000827655,0
00:09.5,0.017038813,0.020838605,0.007232859,0
00:09.5,0.007697085,-0.010714532,-0.006229047,0
00:09.5,-0.005616223,-0.000763658,-0.005566783,0
00:09.5,-0.001003881,-0.003746596,0.011847232,0
00:09.5,0.016217921,-0.000789296,-0.00244235,0
00:09.5,-0.007702315,0.004021239,0.007005649,0
00:09.5,-0.020783888,0.006859872,-0.008512629,0
00:09.5,0.001040384,0.002369684,-0.002674478,0
00:09.5,0.019793719,-0.01075739,-0.006830418,0
00:09.5,-0.005679628,-0.013258799,-4.25E-05,0
00:09.5,0.011507023,-0.002244066,0.005294164,0
00:09.5,-0.021194533,0.019397199,0.026688343,0
00:09.5,-0.005233707,0.005847621,-0.016489642,0
00:09.6,0.021460302,0.013606874,-0.014434373,0
00:09.6,0.006438921,-0.006864985,-0.003921381,0
00:09.6,0.003496723,-0.024647295,0.006287549,0
00:09.6,-0.030807246,-0.011360779,0.008903284,0
00:09.6,-0.002984281,0.012884689,-0.006965072,0
00:09.6,0.021378754,0.004026652,-0.002395581,0
00:09.6,-0.004337654,-0.00659576,0.016135192,0
00:09.6,-0.002947235,0.021787241,0.018386574,0
00:09.6,0.004542035,0.029169884,-0.028300095,0
00:09.6,0.006447152,-0.031734165,-0.012468672,0
00:09.6,-0.013500229,-0.02816074,-0.006823516,0
00:09.6,-0.004449413,-0.006267201,0.005180881,0
00:09.6,0.013969447,0.012432934,0.012998975,0
00:09.6,0.002564147,0.015003528,0.000933173,0
00:09.6,0.004805117,0.017017771,0.026513817,0
00:09.6,-0.029030835,-0.002978673,-0.002268418,0
00:09.6,0.000350909,-0.010736163,-0.02747581,0
00:09.6,0.026472749,-0.015545016,-0.019026101,0
00:09.6,-0.015434443,-0.004185487,-0.001937796,0
00:09.6,0.006755598,0.007897329,0.026479404,0
00:09.6,0.017265044,0.013136322,0.005024936,0
00:09.6,-0.007169672,0.002832155,-0.006350475,0
00:09.6,-0.005954084,0.000792096,0.000786361,0
00:09.6,-0.021660296,-0.008885698,0.009600316,0
00:09.6,0.006456931,-0.008795201,-0.006095641,0
00:09.7,0.009965545,-0.003479446,-0.005882911,0
00:09.7,-0.005566976,0.004090546,-0.014173339,0
00:09.7,0.00928334,0.023606267,-0.007624946,0
00:09.7,0.007155393,0.001892711,0.025367027,0
00:09.7,-0.012260507,-0.029714545,0.034932289,0
00:09.7,-0.009538542,-0.009057212,-0.012477691,0
00:09.7,0.011570314,0.022092842,-0.044135436,0
00:09.7,0.005823826,0.007300528,-0.012296804,0
00:09.7,-0.006926288,-0.00607623,0.012675434,0
00:09.7,-0.006301776,-0.005337763,0.028176794,0
00:09.7,0.011184541,-0.003167049,-0.004726218,0
00:09.7,0.01795169,0.010082704,0.006006303,0
00:09.7,-0.021058561,0.00442801,-0.006357437,0
00:09.7,-0.031330105,-0.005047673,-0.008659609,0
00:09.7,0.01624318,-0.012264703,-0.000707338,0
00:09.7,0.022316119,-0.001234591,0.014962348,0
00:09.7,0.012736867,0.003072761,-0.009275167,0
00:09.7,-0.021010071,0.012091047,-0.016908875,0
00:09.7,-0.003430453,0.003150665,0.015004901,0
00:09.7,0.009635439,0.005433531,0.002832254,0
00:09.7,-0.027349235,-0.012602075,0.005596762,0
00:09.7,0.001042122,-0.014190581,-0.002618597,0
00:09.7,0.037663411,-0.004096842,-0.011280186,0
00:09.7,0.006895081,0.013395539,0.000253256,0
00:09.7,-0.025917962,0.013086353,-0.000173447,0
00:09.8,0.002982468,0.009100521,-0.007227202,0
00:09.8,-0.003841791,-0.017273696,0.028714428,0
00:09.8,-0.005488854,-0.012532512,0.013838551,0
00:09.8,-0.000496868,0.013616086,-0.02809524,0
00:09.8,0.003617028,-0.007332051,-0.009800075,0
00:09.8,-0.001691925,-0.001961017,0.001353649,0
00:09.8,0.008888507,-0.001042389,-0.011285787,0
00:09.8,0.011764193,0.010552922,-0.00674567,0
00:09.8,-0.002376254,0.012588624,0.040454533,0
00:09.8,-0.004826652,-0.006661807,0.024008848,0
00:09.8,-0.02030959,-0.005603689,-0.041575626,0
00:09.8,-0.019514559,-0.01150652,-0.024188636,0
00:09.8,0.02925699,-0.009740349,0.036332358,0
00:09.8,0.024569992,0.020566724,0.002325947,0
00:09.8,0.00045559,0.006135988,-0.013330009,0
00:09.8,-0.045843042,-0.006507266,-0.006203292,0
00:09.8,0.009886744,-0.009331562,-0.00357481,0
00:09.8,0.029153802,0.001190408,0.007896759,0
00:09.8,0.007655591,0.013725625,0.005130855,0
00:09.8,-0.015937833,0.011175402,0.00228878,0
00:09.8,-0.016934607,-0.012682495,0.006039425,0
00:09.8,-0.003183646,-0.013145151,-0.0075516,0
00:09.8,0.007038503,-0.013237582,-0.013022108,0
00:09.8,0.004978057,0.004381898,0.012415907,0
00:09.8,-0.000951657,0.008135155,0.013651747,0
00:09.9,0.005187447,0.024876203,-0.02070413,0
00:09.9,0.013271106,0.001704966,-0.012532988,0
00:09.9,-0.006603407,-0.007475013,0.00905212,0
00:09.9,-0.027557401,-0.014589529,0.000794405,0
00:09.9,0.013157317,0.002698374,0.017315032,0
00:09.9,0.006442713,-0.008963401,0.019904416,0
00:09.9,-0.002667291,-0.006776389,-0.016598245,0
00:09.9,-0.005481954,0.017039318,-0.032306712,0
00:09.9,0.015673865,0.002651225,0.002596824,0
00:09.9,-0.008475465,-0.00516447,0.013924941,0
00:09.9,-0.012803032,0.000838482,0.004800152,0
00:09.9,0.016900511,0.008984285,-0.005376562,0
00:09.9,0.024594517,0.008317498,-0.009300695,0
00:09.9,-0.033240762,-0.014779724,0.032212984,0
00:09.9,-0.0154473,-0.009613591,0.005623581,0
00:09.9,0.005082858,-0.003752701,-0.027394209,0
00:09.9,0.024145249,0.00773856,-0.015132782,0
00:09.9,0.001251356,0.004732765,0.005084175,0
00:09.9,-0.004759263,-1.20E-06,0.007807777,0
00:09.9,-0.010436924,-9.43E-05,0.008775146,0
00:09.9,-0.004434854,0.010796262,0.013717031,0
00:09.9,0.006249628,-0.003244834,-0.022064231,0
00:09.9,0.003051294,-0.016225824,-0.010651924,0
00:09.9,-0.001128546,-0.008421866,0.028395478,0
00:09.9,0.014148646,0.012824197,-0.009787229,0
00:10.0,-0.004738984,0.006678262,-0.007199037,0
00:10.0,-0.024596224,0.008440898,-0.002161001,0
00:10.0,-0.015905054,-0.008775831,-0.010867677,0
00:10.0,0.048665665,-0.005076695,0.00851148,0
00:10.0,0.012797516,0.005261883,0.040859487,0
00:10.0,-0.068471707,-0.000304146,-0.014926773,0
00:10.0,0.023725342,-0.004827754,-0.029238828,0
00:10.0,0.039236795,-0.000391805,-0.005703008,0
00:10.0,0.002173066,-0.003220648,0.004352131,0
00:10.0,-0.015325054,-0.003385576,0.015112781,0
00:10.0,-0.009893595,0.009704805,-0.000504399,0
00:10.0,-0.026643662,-0.001262951,-0.001877876,0
00:00:10,0.005338331,0.008450593,3.10E-05,0
00:10.0,0.012768197,0.017296582,0.001137415,0
00:10.0,0.013384216,-0.013536768,0.023703462,0
00:10.0,0.009509481,-0.02997328,-0.02177003,0
00:10.0,-0.002111632,0.002940607,-0.023015263,0
00:10.0,-0.008897303,0.008918731,0.013423924,0
00:10.0,-0.01696098,0.00156225,0.004064491,0
00:10.0,-0.006729845,0.011703487,-0.004554541,0
00:10.0,0.016996907,-0.001373734,0.007097562,0
00:10.0,0.014354167,-0.001487744,0.003581849,0
00:10.0,-0.009085485,-0.001944704,0.010923783,0
00:10.0,0.00027399,-0.005935186,-0.013355874,0
00:10.0,-0.004848834,0.009122968,-0.004093804,0
00:10.1,-0.002829731,-0.004919404,-0.004772445,0
00:10.1,-0.005834032,-0.006357924,0.000405896,0
00:10.1,0.006037596,0.008108235,0.00817681,0
00:10.1,0.002854802,0.000434764,-0.001723772,0
00:10.1,0.036202807,-0.001763727,-0.011417531,0
00:10.1,-0.025245439,-0.007611028,0.02764722,0
00:10.1,-0.062981494,0.003536733,0.01503798,0
00:10.1,0.040922198,0.01152213,-0.035050422,0
00:10.1,0.036225732,0.009289266,-0.016160464,0
00:10.1,0.006850064,-0.017105723,0.002214022,0
00:10.1,-0.018603129,-0.01038598,0.009045801,0
00:10.1,-0.031918667,-0.00270048,0.010574049,0
00:10.1,-0.003544387,0.009368579,0.013011324,0
00:10.1,0.009084047,0.005835664,-0.002642788,0
00:10.1,0.023368748,-0.01019806,0.002614216,0
00:10.1,-0.000645118,0.000957612,-0.0142019,0
00:10.1,0.000576806,0.034455508,-0.010701952,0
00:10.1,-0.007526993,-0.006357998,-0.001674617,0
00:10.1,0.004846771,-0.018345136,0.000672489,0
00:10.1,-0.010960783,-0.015640985,3.41E-05,0
00:10.1,-0.004131624,-0.007762985,0.030066859,0
00:10.1,0.006128785,0.011843622,-6.43E-07,0
00:10.1,-0.013960005,0.005902157,-0.032606348,0
00:10.1,0.028903585,0.011171442,0.012777588,0
00:10.1,0.003073998,-0.000531402,0.024145892,0
00:10.2,-0.033757996,-0.004074958,-0.028646605,0
00:10.2,0.020218745,-0.005631951,-0.0058286,0
00:10.2,0.008780051,0.002385006,-0.010468956,0
00:10.2,-0.017011059,0.012139846,0.011439617,0
00:10.2,0.00246137,-0.002077559,0.048153445,0
00:10.2,0.021898011,-0.026082696,-0.031569082,0
00:10.2,-0.023962557,-0.007204124,-0.020553889,0
00:10.2,0.006083994,0.021754578,0.023150891,0
00:10.2,-0.003397773,0.008634932,-0.008037163,0
00:10.2,-0.035646647,-0.005899709,-0.008754016,0
00:10.2,0.042868543,0.01696681,0.003161326,0
00:10.2,0.021307141,-0.016912574,-0.001268917,0
00:10.2,-0.000479773,-0.015600024,0.002393357,0
00:10.2,-0.012368814,0.007019376,0.006714338,0
00:10.2,-0.034183778,0.00896106,0.007936428,0
00:10.2,-0.01098249,-0.00247564,0.00385454,0
00:10.2,0.028772259,-0.001574298,-0.016313633,0
00:10.2,0.016682286,0.01157355,-0.006129452,0
00:10.2,0.008224477,-0.001419675,-0.00959937,0
00:10.2,-0.014828827,-0.008523617,0.021945208,0
00:10.2,-0.019652646,-0.011809423,0.01016598,0
00:10.2,-0.004554873,0.001328169,-0.02007089,0
00:10.2,0.007952769,0.009685646,0.006341133,0
00:10.2,0.034088749,0.017579177,-0.015556586,0
00:10.2,-0.012221075,-0.002069078,0.026594786,0
00:10.3,-0.002115767,-0.016757146,-0.002677066,0
00:10.3,-0.018473549,-0.009732097,-0.00935085,0
00:10.3,-0.023086067,0.004918346,-0.007972565,0
00:10.3,0.021977013,0.004781249,0.001521977,0
00:10.3,0.015239517,-0.002597063,0.002534285,0
00:10.3,0.014548567,0.013837573,0.005684453,0
00:10.3,0.001211174,0.007160521,0.005065525,0
00:10.3,-0.019435883,-0.013479915,-0.002462397,0
00:10.3,-0.005681318,-0.015100823,-0.006107987,0
00:10.3,-0.016248766,-0.004400578,0.001465914,0
00:10.3,0.011631697,0.01353557,-0.004947575,0
00:10.3,0.006199937,0.013335994,0.001392649,0
00:10.3,0.016675301,-0.001142718,0.005613242,0
00:10.3,-0.019990876,-0.005353638,0.000717403,0
00:10.3,0.004310163,-0.000209482,0.00532698,0
00:10.3,0.005984341,-0.005673729,-0.000731362,0
00:10.3,-0.011441801,-0.004895744,-0.011487107,0
00:10.3,0.019288596,0.009265559,-0.003579085,0
00:10.3,0.006576992,0.011129989,-0.006130319,0
00:10.3,-0.038021069,-0.018107867,0.007976508,0
00:10.3,-0.000744447,-0.0081811,0.015963083,0
00:10.3,0.01921341,0.011626461,-0.007075427,0
00:10.3,0.001809376,0.010794813,0.031655274,0
00:10.3,0.012183307,-0.009545512,-0.024854168,0
00:10.3,-0.006836266,-0.010578392,-0.031744536,0
00:10.4,-0.002268462,0.013206278,0.000223411,0
00:10.4,-0.015973801,0.006507845,0.002096506,0
00:10.4,0.00601969,0.002745306,0.015530094,0
00:10.4,0.003512252,-0.021621635,0.026078062,0
00:10.4,0.006741251,-0.000325769,-0.00471066,0
00:10.4,-0.002452822,0.013461056,-0.01674328,0
00:10.4,0.007348741,0.00051552,0.001041803,0
00:10.4,-0.010905434,-0.002462115,-0.005284929,0
00:10.4,-0.011695183,0.002506725,-0.008618471,0
00:10.4,0.008429397,-2.87E-06,0.02208473,0
00:10.4,0.010624202,-0.000389723,-0.001282536,0
00:10.4,0.021356255,-0.000583232,-0.016137518,0
00:10.4,-0.04241401,-0.011188135,-0.001900089,0
00:10.4,-0.025601385,-0.005541848,0.009463396,0
00:10.4,0.032683641,0.006773447,-0.002028105,0
00:10.4,0.038662825,0.01540435,0.014342647,0
00:10.4,-0.009976425,-0.004541748,-0.004897673,0
00:10.4,-0.017032944,0.003643025,-0.01229633,0
00:10.4,-0.007174462,-0.006224151,-0.019208414,0
00:10.4,-0.000373761,-0.004283493,0.01494404,0
00:10.4,0.010813556,0.014440897,0.063240215,0
00:10.4,-0.032426354,-0.011471184,-0.035939828,0
00:10.4,-0.006806306,-0.006959371,-0.034718655,0
00:10.4,0.041835893,-0.002022688,-0.015532066,0
00:10.4,0.02161786,0.008176206,0.018513821,0
00:10.5,-0.015144418,0.004084019,0.015036755,0
00:10.5,-0.012297519,0.01755001,0.001576267,0
00:10.5,-0.000422164,-0.012651736,0.006596026,0
00:10.5,-0.019896759,-0.027059341,0.003329328,0
00:10.5,0.01051511,0.014280092,-0.003999625,0
00:10.5,-0.000723926,-0.005773745,-0.011447069,0
00:10.5,-0.017679878,0.008790857,-0.006042119,0
00:10.5,0.034087248,0.010165179,0.000986969,0
00:10.5,0.00287397,0.000309185,0.000568458,0
00:10.5,0.002019801,-7.12E-05,0.008581083,0
00:10.5,-0.021975281,-0.008449783,0.024325687,0
00:10.5,0.013375161,-0.009970804,-0.017555581,0
00:10.5,-0.001503222,-0.002882131,-0.016002303,0
00:10.5,-0.022340102,0.014161394,-0.011602908,0
00:10.5,0.00980606,0.013097056,-0.011233943,0
00:10.5,0.018855117,-0.002272222,0.04834703,0
00:10.5,0.00328022,-0.017316418,0.02557019,0
00:10.5,-0.009090365,-0.006296799,-0.035625912,0
00:10.5,-0.021579292,0.003037613,-0.026792528,0
00:10.5,0.009987351,0.012872854,0.001540807,0
00:10.5,0.004914925,-0.00678193,0.006729576,0
00:10.5,0.013349712,0.009196185,0.009205152,0
00:10.5,-0.008414716,0.007788044,0.011194999,0
00:10.5,-0.006081,-0.018364871,-0.003490001,0
